ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
6	1	257	0	1							10000					1									»Æ½ðÍ¼Æ×-º³ÌìÖ®»¢Í·½ôÊøÍó
6	1	262	0	1							10000					1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®»ðÔÆ÷è÷ëÊÖ
6	1	268	0	1							10000					1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®¾øÃüÖ¸»·
6	1	273	0	1							10000					1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®°×Óñ°ãÖ¸
6	1	276	0	1							10000					1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®±ù¾§Ö¸»·
6	1	281	0	1							10000					1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®´È±¯Óñ°ãÖ¸
6	1	288	0	1							10000					1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®´äÓñÖ¸»·
6	1	293	0	1							10000					1									»Æ½ðÍ¼Æ×-±Ìº£Ö®ÏËÏ¸Ö¸»·
6	1	297	0	1							10000					1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®Òøó¸»¤ÊÖ
6	1	301	0	1							10000					1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®¶¾Ð«Ö¸»·
6	1	306	0	1							10000					1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®ÓÄ»ÃÖ¸»·
6	1	312	0	1							10000					1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐþÌì±ù»ðÅå
6	1	318	0	1							10000					1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®ÊøÌì¸¿µØ»·
6	1	322	0	1							10000					1									»Æ½ðÍ¼Æ×-É­»ÄÖ®ÐþÌúÏâÓñÅå
6	1	326	0	1							10000					1									»Æ½ðÍ¼Æ×-µØÆÇÖ®Åùö¨À×»ð½ä
6	1	333	0	1							10000					1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®¼ûÁú°âÖ¸
6	1	338	0	1							10000					1									»Æ½ðÍ¼Æ×-µÐâéÖ®²Ý¼äÊ¯½ä
6	1	343	0	1							10000					1									»Æ½ðÍ¼Æ×-Ä§É·Ö®ÔÆÁúÍÂÖé½ä
6	1	352	0	1							10000					1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®ÑªÒÂÊÞïí
6	1	346	0	1							10000					1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®Òµ»ðÓÄÚ¤½ä
6	1	358	0	1							10000					1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®ÌìµØÐþ»Æ½ä
6	1	363	0	1							10000					1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÇàËÉ·¨½ä
6	1	368	0	1							10000					1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®·ç±©Ö¸»·
6	1	373	0	1							10000					1									»Æ½ðÍ¼Æ×-À×ñ·Ö®¾ÅÌìÒýÀ×½ä
6	1	376	0	1							10000					1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ÊøÐÄÖ¸»·
6	1	243	0	1			50									1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®×Ï½ð°ãÈô½ä
6	1	248	0	1			50									1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÆÕ¶ÉÉ®Ð¬
6	1	252	0	1			50									1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®ÈíÆ¤»¤Íó
6	1	258	0	1			50									1									»Æ½ðÍ¼Æ×-º³ÌìÖ®³ËÁúÕ½Ñ¥
6	1	261	0	1			50									1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®°×»¢ÎÞË«¿Û
6	1	267	0	1			50									1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®Ñ¸·ç·¢¹¿
6	1	271	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®·÷ÔÆË¿´ø
6	1	275	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®ÇïË®Á÷¹â´ø
6	1	282	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®¾²Ó°Á÷ËÕ
6	1	286	0	1			50									1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®·çÑ©°×ÔÆÊø´ø
6	1	290	0	1			50									1									»Æ½ðÍ¼Æ×-±Ìº£Ö®»·ÖéÐûÇå½í
6	1	298	0	1			50									1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®Ä«ÖëÈíÂÄ
6	1	303	0	1			50									1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®Ë«»·Éß¿Û
6	1	308	0	1			50									1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®Ê´¹ÇÓñÅå
6	1	313	0	1			50									1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÔÂÓ°Ñ¥
6	1	316	0	1			50									1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®É­ÂÞÊøÑü
6	1	320	0	1			50									1									»Æ½ðÍ¼Æ×-É­»ÄÖ®½ðÇ®Á¬»·¼×
6	1	328	0	1			50									1									»Æ½ðÍ¼Æ×-µØÆÇÖ®·çº®ÊøÑü
6	1	331	0	1			50									1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®Ç±ÁúÑü´ø
6	1	337	0	1			50									1									»Æ½ðÍ¼Æ×-µÐâéÖ®¹·¼¹Æ¤»¤Íó
6	1	342	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§É·Ö®¾Ù»ðÁÇÌì»·
6	1	345	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®À÷Ä§ÊÉÐÄ´ø
6	1	353	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®ÈÛ½ð¶ÏÈÕ½ä
6	1	355	0	1			50									1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®ÎÞÎÒÊø´ø
6	1	361	0	1			50									1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÐþË¿Èý¶Î½õ
6	1	366	0	1			50									1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®Çå·çÂÆ´ø
6	1	372	0	1			50									1									»Æ½ðÍ¼Æ×-À×ñ·Ö®ÁéÓñÔÌÀ×Íó
6	1	378	0	1			50									1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ËÉ·çÑ©Ó°Ñ¥
6	1	398	0	1			40									1									ÉñÃØ¿óÊ¯
6	1	22	0	1			40									1									Ï´Ëè¾­
6	1	26	0	1			40									1									ÎäÁÖÃØ¼®
6	1	3561	0	1			100									1									150¼¶¼¼ÄÜ¾÷Òª
6	1	3562	0	1			100									1									150¼¶´ó³ËÃØ¼®
6	1	1704	0	1			30									1									ÕòÅÉÁéµ¤
6	1	1705	0	1			30									1									ÕòÅÉÁéÒ©
6	1	1125	0	1	0		50									1									120¼¶¼¼ÄÜ¾÷Òª
6	1	1427	0	1	0		2									1									×ÓÄ¸Áî
0	11	88	0	2	0		3									1									Ò×ÈÝÃæ¾ß-Ðþ¾õ´óÊ¦
6	1	1380	0	1	0		50									1									²¹ÌìÊ¯ËéÆ¬£¨ÌØ´ó£©
6	1	3202	0	1	0		10									1									¾­Ñéµ¤Ò©
6	1	30083	0	1	100000											0									ËÎ½ðÕÐ±øÁî
6	1	1604	0	1	100000											0									Ó¢ÐÛÌû
6	1	2745	0	1	100000											0									Ë®ÔôÁîÅÆ
4	489	1	0	1	100000											0									·çÁê¶ÉÁîÅÆ
6	1	1427	0	1	100000											0									×ÓÄ¸´ü
6	1	2317	0	1	100000											0									ÊÔÁ¶Ìû
6	1	438	0	1	100000											0									»Ø³Ç·û£¨ÎÞÏÞÊ¹ÓÃ£©
6	1	1266	0	1	100000											0									ÉñÐÐ·û
6	1	2744	0	1	100000											0									ÈçÒâÔ¿³×
6	1	30191	0	1	100000											0									½ðÔ¿³×
6	1	2348	0	1	100000											0									ÐþÌì´¸
6	1	1448	0	1	5000000											0									Ä®±±´«ËÍ¾í
6	1	2378	0	1				1000								0									ËÄº£åÐÒ£µ¤
6	1	1091	0	1	5000000											0									Ìì»úÁî
6	1	71	0	1	2000000											0									ÏÉ²ÝÓñÂ¶
6	1	72	0	1	500000											0									ÌìÉ½ÓñÂ¶
0	10	6	0	10	5000000											0									±¼Ïü
0	10	7	0	10	50000000											0									·­Óð
6	1	1337	0	1			1									0									Å®¶ùºì
6	1	1051	0	1			1									0									ÈçÒâºì°ü
6	1	71	0	1			20									0									»ìÔªÁéÂ¶(ÖÐ)
6	1	2958	0	1			10									0									»ìÔªÁéÂ¶(´ó)
6	1	3005	0	1	2000000											0									½ðÎÚÖØÁ·Óñ
6	1	1704	0	1			5									0									ÕòÅÉÁéÒ©
6	1	1431	0	1			1									0									ÌìÉ½Ñ©Á«
6	1	1705	0	1			5									0									ÕòÅÉÁéµ¤
6	1	1670	0	1			50									0									ÃÅÅÉÐÅÎï
6	1	1671	0	1			10									0									ÑîÓ¢ÐÅÎï
1	8	0	0	1	1											0									ÌØÐ§Îå»¨ÓñÂ¶Íè
1	8	0	0	5	5500											0									»ØÌìÔÙÔìµ¤
6	0	2	0	1				500								0									¼ÓÅÜÍè
6	0	3	0	1				1000								0									´óÁ¦Íè
6	1	2397	0	1				2000								0									ÎåÖÞÁè¿Õµ¤
6	1	2126	0	1										11	50	0									Ò»¼ÍÇ¬À¤·û
16	204	0	0	1										13	350	0									´ý¶¨
16	205	0	0	1										13	350	0									´ý¶¨
16	206	0	0	1										13	350	0									´ý¶¨
16	207	0	0	1										13	350	0									´ý¶¨
16	3499	0	0	1										11	3000	0									Áúµ¨--¹¥»÷¼¼ÄÜ+20%
16	3501	0	0	1										11	2000	0									¿ñÀ½--¹¥»÷+2%
16	3503	0	0	1										11	3000	0									ºçÓ°--50%¾­Ñé 
16	3466	0	0	1										11	1000	0									¾øÊÀÅû·ç
0	10	18	0	1										11	2000	0									º¹ÑªÁú¾Ô
6	1	440	0	1										15	200	0									´ý¶¨
6	1	2312	0	1			1									0									»ìÔªÁéÂ¶
6	1	2379	0	1			1									0									¾ÅÌìÔÆÓÎµ¤
6	1	2126	0	1			10									0									Ò»¼ÍÇ¬À¤·û
6	1	2163	0	1			1									0									ÌúÑªµ¤
6	1	1375	0	1			5									0	2	20140220	20140520						³¯Í¢ÉâÊé
6	1	1617	0	1			2									0									Ñ×µÛÁî
6	1	2400	0	1			10									0	8	20140220	20160220						¾ÅÌìÔÆÓÎµ¤ÀñºÐ
6	1	2514	0	1			20									0	16	20140220	20160220						É½ºÓÉçð¢Í¼²ÐÆ¬£¨1000ÕÅ£©
6	1	440	0	1			2									0									É½ºÓÉçð¢Í¼²ÐÆ¬£¨100ÕÅ£©
6	1	2393	0	1			2									0									´ó°ãÈôÐÄ¾­
6	1	2340	0	1			200									0									ÔÀÍõ½£
6	0	20	0	1			1									0									Ãµ¹å»¨
6	0	1012	0	1			1									0									À¶É«Ñý¼§
6	0	1017	0	1			1									0									½ÚÈÕÑÌ»¨
6	0	1013	0	1			1									0									Ñ©»¨
6	1	1181	0	1			5									0	3	20140220	20140520						ÌØÐ§ÏÉ²ÝÂ¶
6	1	2218	0	1			10									0	5	20140220	20140520						ºèÓ°±¦Ïä
6	1	2951	0	1			2									0									Ãæ¾ß
6	1	26	0	1			3									0	2	20140317	20140427						ÎäÁÖÃØ¼®
6	1	22	0	1			3									0	2	20140317	20140427						Ï´Ëè¾­
6	1	2959	0	1	100000											0									ÉÙÁÖÃØ¼®
6	1	2960	0	1	100000											0									ÌìÍõÃØ¼®
6	1	2961	0	1	100000											0									ÌÆÃÅÃØ¼®
6	1	2962	0	1	100000											0									Îå¶¾ÃØ¼®
6	1	2963	0	1	100000											0									¶ëÃ¼ÃØ¼®
6	1	2964	0	1	100000											0									´äÑÌÃØ¼®
6	1	2965	0	1	100000											0									Ø¤°ïÃØ¼®
6	1	2966	0	1	100000											0									ÌìÈÌÃØ¼®
6	1	2967	0	1	100000											0									Îäµ±ÃØ¼®
6	1	2968	0	1	100000											0									À¥ÂØÃØ¼®
6	1	1125	0	1	100000											0									120ÃØ¼®
6	1	3561	0	1	100000											0									150ÃØ¼®
6	1	2424	0	1	100000											0									90´ó³Ë
6	1	2425	0	1	100000											0									120´ó³Ë
6	1	3562	0	1	100000											0									150´ó³Ë
6	1	1266	0	1			20															10080				ThÇn hµnh phï
